Año,Trimestre,Provincia,Accesos por cada 100 hogares,KPI_Aumento_Acceso,Cumple_Meta_2%,Año_Trimestre
2022,1,Neuquén,74.1730550999272,1.1908466904808976,False,2022-T1
2022,2,Neuquén,80.02,7.882842215674811,True,2022-T2
2022,3,Neuquén,80.37,0.4373906523369265,False,2022-T3
2022,4,Neuquén,78.67,-2.1152171208162285,False,2022-T4
2023,1,Neuquén,78.55,-0.15253590949536613,False,2023-T1
2023,2,Neuquén,78.97,0.5346912794398495,False,2023-T2
2023,3,Neuquén,79.97,1.2663036596175763,False,2023-T3
2023,4,Neuquén,79.91,-0.07502813555083442,False,2023-T4
2024,1,Neuquén,79.5,-0.513077211863342,False,2024-T1
2024,2,Neuquén,78.93,-0.7169811320754631,False,2024-T2
2014,1,Río Negro,44.9139571317885,,False,2014-T1
2014,2,Río Negro,45.3349103201463,0.9372435991837019,False,2014-T2
2014,3,Río Negro,46.1961871578301,1.8998092895775778,False,2014-T3
2014,4,Río Negro,45.478062751204,-1.5545101247698605,False,2014-T4
2015,1,Río Negro,45.3269490720278,-0.332278179927965,False,2015-T1
2015,2,Río Negro,45.9761201343233,1.4321966856051163,False,2015-T2
2015,3,Río Negro,46.3891866567451,0.898437104338057,False,2015-T3
2015,4,Río Negro,46.4394811149431,0.1084184953923591,False,2015-T4
2016,1,Río Negro,45.8351263870833,-1.3013813103638083,False,2016-T1
2016,2,Río Negro,46.2401130781274,0.8835727595118611,False,2016-T2
2016,3,Río Negro,46.3879653621594,0.3197489672704448,False,2016-T3
2016,4,Río Negro,46.3852103506557,-0.005939065191138967,False,2016-T4
2017,1,Río Negro,46.0295387411952,-0.7667780457860227,False,2017-T1
2017,2,Río Negro,46.0208051229332,-0.01897394260479522,False,2017-T2
2017,3,Río Negro,48.5186589395006,5.427662140840432,True,2017-T3
2017,4,Río Negro,49.3756297682453,1.7662706420086407,False,2017-T4
2018,1,Río Negro,49.8168613122324,0.8936221088381294,False,2018-T1
2018,2,Río Negro,50.1478946239634,0.6645005385951941,False,2018-T2
2018,3,Río Negro,50.5426480870375,0.7871785366747208,False,2018-T3
2018,4,Río Negro,51.8614034542606,2.6091932598231264,True,2018-T4
2019,1,Río Negro,53.5716497810025,3.297724729432467,True,2019-T1
2019,2,Río Negro,61.0942074999118,14.042049758894942,True,2019-T2
2019,3,Río Negro,63.4247008870096,3.8145897663066677,True,2019-T3
2019,4,Río Negro,55.7050096828749,-12.171427056293481,False,2019-T4
2020,1,Río Negro,55.1156686596236,-1.0579677242789862,False,2020-T1
2020,2,Río Negro,56.369335248792,2.274610142009948,True,2020-T2
2020,3,Río Negro,57.052405915845,1.211777048705999,False,2020-T3
2020,4,Río Negro,61.0886154804548,7.074565042118292,True,2020-T4
2021,1,Río Negro,60.8792403032577,-0.3427400924875847,False,2021-T1
2021,2,Río Negro,61.9420405741775,1.7457515330770692,False,2021-T2
2021,3,Río Negro,61.9672131147541,0.040638862302994905,False,2021-T3
2021,4,Río Negro,65.6948996116065,6.015578738306782,True,2021-T4
2022,1,Río Negro,67.0364075498703,2.0420275336364084,True,2022-T1
2022,2,Río Negro,67.85,1.2136575927408328,False,2022-T2
2022,3,Río Negro,67.98,0.19159911569640334,False,2022-T3
2022,4,Río Negro,68.42,0.647249190938508,False,2022-T4
2023,1,Río Negro,69.16,1.081555100847698,False,2023-T1
2023,2,Río Negro,68.56,-0.8675534991324384,False,2023-T2
2023,3,Río Negro,68.4,-0.23337222870477917,False,2023-T3
2023,4,Río Negro,70.26,2.719298245614034,True,2023-T4
2024,1,Río Negro,71.14,1.2524907486478727,False,2024-T1
2024,2,Río Negro,71.35,0.29519257801517257,False,2024-T2
2014,2,Salta,28.9145940008629,,False,2014-T2
2014,3,Salta,29.2226843537979,1.0655185161023044,False,2014-T3
2014,4,Salta,29.534861619578,1.0682703272587226,False,2014-T4
2015,1,Salta,30.0097882334428,1.6080204470976234,False,2015-T1
2015,2,Salta,30.4611238427009,1.5039613267085026,False,2015-T2
2015,3,Salta,31.1759452128584,2.346667752144632,True,2015-T3
2015,4,Salta,31.5934926480719,1.3393256639458166,False,2015-T4
2016,1,Salta,31.3155459711532,-0.8797592593348968,False,2016-T1
2016,2,Salta,32.081726025082,2.4466444066936535,True,2016-T2
2016,3,Salta,32.9558316811803,2.724621659741473,True,2016-T3
2016,4,Salta,32.6941197393755,-0.7941293800036322,False,2016-T4
2017,1,Salta,32.5754893148231,-0.3628494221532019,False,2017-T1
2017,2,Salta,32.7394202636262,0.5032340334746837,False,2017-T2
2017,3,Salta,39.8397008069074,21.687251900332758,True,2017-T3
2017,4,Salta,39.796242471459,-0.10908298648885499,False,2017-T4
2018,1,Salta,39.7755916329188,-0.05189142807896079,False,2018-T1
2018,2,Salta,39.9371920998973,0.40628048595702837,False,2018-T2
2018,3,Salta,39.4274134206841,-1.2764509781710878,False,2018-T3
2018,4,Salta,39.8016100697381,0.9490773464172988,False,2018-T4
2019,1,Salta,40.0983444177161,0.7455335285634793,False,2019-T1
2019,2,Salta,41.8931983203698,4.476129697416394,True,2019-T2
2019,3,Salta,44.4761779222872,6.165629995983083,True,2019-T3
2019,4,Salta,50.3546389223882,13.217100197711181,True,2019-T4
2020,1,Salta,49.5956802701287,-1.507226878201391,False,2020-T1
2020,2,Salta,51.5815833534036,4.004185591282233,True,2020-T2
2020,3,Salta,52.315712128488,1.42323815470073,False,2020-T3
2020,4,Salta,54.0427520014766,3.301187736385903,True,2020-T4
2021,1,Salta,53.9300192633909,-0.20859918103840577,False,2021-T1
2021,2,Salta,54.9300901747889,1.8543863418882034,False,2021-T2
2021,3,Salta,55.9642780595842,1.8827347297346315,False,2021-T3
2021,4,Salta,56.8144260576222,1.5190904403928145,False,2021-T4
2022,1,Salta,56.1075934084976,-1.2441076997023917,False,2022-T1
2022,2,Salta,57.54,2.5529638761612947,True,2022-T2
2022,3,Salta,57.76,0.3823427181091395,False,2022-T3
2022,4,Salta,57.96,0.34626038781163926,False,2022-T4
2023,1,Salta,57.67,-0.5003450655624554,False,2023-T1
2023,2,Salta,57.48,-0.32946072481360295,False,2023-T2
2023,3,Salta,57.57,0.15657620041754247,False,2023-T3
2023,4,Salta,56.98,-1.024839326037873,False,2023-T4
2024,1,Salta,56.3,-1.193401193401193,False,2024-T1
2024,2,Salta,55.72,-1.0301953818827678,False,2024-T2
2014,2,San Juan,27.7826978179589,,False,2014-T2
2014,3,San Juan,27.8542444781027,0.25752236378409105,False,2014-T3
2014,4,San Juan,28.0371457145607,0.6566368605035641,False,2014-T4
2015,1,San Juan,27.5531927597664,-1.7261134914420575,False,2015-T1
2015,2,San Juan,27.6430534204585,0.326135201374252,False,2015-T2
2015,3,San Juan,27.66538565566,0.08078787412454096,False,2015-T3
2015,4,San Juan,27.6648539357743,-0.0019219680951428053,False,2015-T4
2016,1,San Juan,27.3307941100043,-1.2075242708511635,False,2016-T1
2016,2,San Juan,27.3407815140911,0.036542678001225064,False,2016-T2
2016,3,San Juan,27.3171271359908,-0.08651683233015431,False,2016-T3
2016,4,San Juan,27.2924214521971,-0.09044027093591372,False,2016-T4
2017,1,San Juan,27.0367609884239,-0.9367452580966166,False,2017-T1
2017,2,San Juan,26.964616120247,-0.26683990810803365,False,2017-T2
2017,3,San Juan,32.3668893599598,20.034675129887635,True,2017-T3
2017,4,San Juan,30.2999291912817,-6.386032793238021,False,2017-T4
2018,1,San Juan,32.6091774516929,7.621299197872879,True,2018-T1
2018,2,San Juan,32.9466488486842,1.0348969933118557,False,2018-T2
2018,3,San Juan,33.0514165039238,0.31799184105421563,False,2018-T3
2018,4,San Juan,31.8962520702558,-3.495052726502225,False,2018-T4
2019,1,San Juan,31.8330580534655,-0.19812364365289198,False,2019-T1
2019,2,San Juan,35.5997173374818,11.832539863716432,True,2019-T2
2019,3,San Juan,37.0623130355423,4.108447503094593,True,2019-T3
2019,4,San Juan,32.8549757281553,-11.352063491968824,False,2019-T4
2020,1,San Juan,32.3922921363047,-1.408260336817434,False,2020-T1
2020,2,San Juan,35.0948577636503,8.343236767479691,True,2020-T2
2020,3,San Juan,38.7899552541285,10.52888578538539,True,2020-T3
2020,4,San Juan,36.3208821557581,-6.365238325732826,False,2020-T4
2021,1,San Juan,39.0551943353576,7.528209716585909,True,2021-T1
2021,2,San Juan,39.2840257006206,0.5859178763728201,False,2021-T2
2021,3,San Juan,39.4554480019856,0.4363664321762481,False,2021-T3
2021,4,San Juan,39.5888518648717,0.33811265526470385,False,2021-T4
2022,1,San Juan,43.5459816093316,9.995565817282948,True,2022-T1
2022,2,San Juan,49.46,13.5810887069338,True,2022-T2
2022,3,San Juan,50.8,2.7092600080873357,True,2022-T3
2022,4,San Juan,50.88,0.15748031496064058,False,2022-T4
2023,1,San Juan,49.75,-2.2209119496855396,False,2023-T1
2023,2,San Juan,47.52,-4.482412060301502,False,2023-T2
2023,3,San Juan,50.45,6.165824915824915,True,2023-T3
2023,4,San Juan,50.08,-0.7333994053518424,False,2023-T4
2024,1,San Juan,51.62,3.075079872204471,True,2024-T1
2024,2,San Juan,51.17,-0.8717551336691123,False,2024-T2
2014,2,San Luis,9.71791019987182,,False,2014-T2
2014,3,San Luis,9.71121075967275,-0.06893910379165466,False,2014-T3
2014,4,San Luis,9.7863933663512,0.7741836578262367,False,2014-T4
2015,1,San Luis,9.71604896376059,-0.7187980286228536,False,2015-T1
2015,2,San Luis,9.70797183720366,-0.08313180169281624,False,2015-T2
2015,3,San Luis,9.70650326873876,-0.015127448755786595,False,2015-T3
2015,4,San Luis,9.70576898450631,-0.007564868749545976,False,2015-T4
2016,1,San Luis,9.58634628277021,-1.2304300867529352,False,2016-T1
2016,2,San Luis,9.60373385160232,0.18137847642079036,False,2016-T2
2016,3,San Luis,9.63053968688516,0.2791188895594746,False,2016-T3
2016,4,San Luis,9.64068243537056,0.10531858873093418,False,2016-T4
2017,1,San Luis,9.5455001936789,-0.987297759569874,False,2017-T1
2017,2,San Luis,9.5139703148683,-0.3303114364973535,False,2017-T2
2017,3,San Luis,15.4778617902981,62.685622069994395,True,2017-T3
2017,4,San Luis,10.5867310697542,-31.600816616735656,False,2017-T4
2018,1,San Luis,15.1487903482749,43.09223733428247,True,2018-T1
2018,2,San Luis,15.1504244913514,0.010787284257883466,False,2018-T2
2018,3,San Luis,52.3531149755192,245.55543315241698,True,2018-T3
2018,4,San Luis,67.5504536976004,29.02852815766096,True,2018-T4
2019,1,San Luis,67.3379373977716,-0.31460380825888573,False,2019-T1
2019,2,San Luis,81.789994425864,21.46198352159604,True,2019-T2
2019,3,San Luis,85.2260887684934,4.201118201253753,True,2019-T3
2019,4,San Luis,74.9200260348146,-12.092614928832417,False,2019-T4
2020,1,San Luis,76.3085418464193,1.8533306581600435,False,2020-T1
2020,2,San Luis,78.4096773527651,2.753473537175697,True,2020-T2
2020,3,San Luis,79.9617220941719,1.9794045758206025,False,2020-T3
2020,4,San Luis,81.679478061057,2.148222826994735,True,2020-T4
2021,1,San Luis,81.2373017712751,-0.5413554301257442,False,2021-T1
2021,2,San Luis,83.4781072006307,2.7583454650729617,True,2021-T2
2021,3,San Luis,79.8704334921291,-4.321700418806754,False,2021-T3
2021,4,San Luis,80.2957828313538,0.5325491807511298,False,2021-T4
2022,1,San Luis,80.7242306060177,0.5335868952965664,False,2022-T1
2022,2,San Luis,81.76,1.2830960248323429,False,2022-T2
2022,3,San Luis,81.74,-0.02446183953034519,False,2022-T3
2022,4,San Luis,90.27,10.435527281624665,True,2022-T4
2023,1,San Luis,90.17,-0.11077877478674458,False,2023-T1
2023,2,San Luis,93.41,3.5932128202284517,True,2023-T2
2023,3,San Luis,98.55,5.502622845519753,True,2023-T3
2023,4,San Luis,102.07,3.571790969051239,True,2023-T4
2024,1,San Luis,102.7,0.6172234740864208,False,2024-T1
2024,2,San Luis,103.4,0.6815968841285325,False,2024-T2
2014,2,Santa Cruz,29.3770071530543,,False,2014-T2
2014,3,Santa Cruz,28.231942904275,-3.897824726710623,False,2014-T3
2014,4,Santa Cruz,27.8026789696523,-1.5204902336271813,False,2014-T4
2015,1,Santa Cruz,27.9948639434945,0.6912462430400319,False,2015-T1
2015,2,Santa Cruz,27.0722450274482,-3.2956720843813923,False,2015-T2
2015,3,Santa Cruz,27.6060609834294,1.971820052012574,False,2015-T3
2015,4,Santa Cruz,27.7447690664797,0.5024551787144138,False,2015-T4
2016,1,Santa Cruz,26.86586252145,-3.1678279351460366,False,2016-T1
2016,2,Santa Cruz,26.7289117253198,-0.5097576748963766,False,2016-T2
2016,3,Santa Cruz,26.8352018954507,0.39765992429169583,False,2016-T3
2016,4,Santa Cruz,27.0467602148458,0.7883611989182159,False,2016-T4
2017,1,Santa Cruz,26.5249917378546,-1.9291348495957987,False,2017-T1
2017,2,Santa Cruz,26.2486198287096,-1.0419302364968508,False,2017-T2
2017,3,Santa Cruz,33.2918297165896,26.832686571110482,True,2017-T3
2017,4,Santa Cruz,28.9124928828068,-13.154389143113224,False,2017-T4
2018,1,Santa Cruz,33.5527598985762,16.049349444124886,True,2018-T1
2018,2,Santa Cruz,33.3323645100661,-0.6568621752020198,False,2018-T2
2018,3,Santa Cruz,32.7278502945593,-1.813595358121798,False,2018-T3
2018,4,Santa Cruz,23.6891941006561,-27.61762875518223,False,2018-T4
2019,1,Santa Cruz,23.6676549967689,-0.0909237511233165,False,2019-T1
2019,2,Santa Cruz,28.8460630553221,21.879683725574658,True,2019-T2
2019,3,Santa Cruz,35.6281609788596,23.511346801574014,True,2019-T3
2019,4,Santa Cruz,36.7113630853583,3.0402975532232337,True,2019-T4
2020,1,Santa Cruz,35.9742762889655,-2.007789235934899,False,2020-T1
2020,2,Santa Cruz,35.792623969796,-0.5049505866646719,False,2020-T2
2020,3,Santa Cruz,35.9515289078445,0.4439600130535121,False,2020-T3
2020,4,Santa Cruz,36.999572459088,2.915157110369297,True,2020-T4
2021,1,Santa Cruz,41.6478310399074,12.563006196785595,True,2021-T1
2021,2,Santa Cruz,44.0149166554342,5.683574765895083,True,2021-T2
2021,3,Santa Cruz,43.7473202801201,-0.6079674702304836,False,2021-T3
2021,4,Santa Cruz,43.0512146611735,-1.5911960195260797,False,2021-T4
2022,1,Santa Cruz,43.3384231105305,0.6671320463717828,False,2022-T1
2022,2,Santa Cruz,43.15,-0.4347714960693088,False,2022-T2
2022,3,Santa Cruz,43.19,0.09269988412514286,False,2022-T3
2022,4,Santa Cruz,43.53,0.7872192637184613,False,2022-T4
2023,1,Santa Cruz,43.42,-0.2526992878474602,False,2023-T1
2023,2,Santa Cruz,41.66,-4.05343159834179,False,2023-T2
2023,3,Santa Cruz,40.89,-1.8482957273163612,False,2023-T3
2023,4,Santa Cruz,73.75,80.36194668623135,True,2023-T4
2024,1,Santa Cruz,67.58,-8.366101694915256,False,2024-T1
2024,2,Santa Cruz,69.92,3.4625628884285344,True,2024-T2
2014,2,Santa Fe,48.3903513867014,,False,2014-T2
2014,3,Santa Fe,49.1958844455727,1.6646563535653118,False,2014-T3
2014,4,Santa Fe,49.9996230234827,1.6337516582290605,False,2014-T4
2015,1,Santa Fe,50.2444947593192,0.4897471641366148,False,2015-T1
2015,2,Santa Fe,51.1765389086788,1.8550174577817304,False,2015-T2
2015,3,Santa Fe,52.1459547408435,1.8942582926417884,False,2015-T3
2015,4,Santa Fe,52.6080897858581,0.8862337401076087,False,2015-T4
2016,1,Santa Fe,51.2773408540762,-2.529551894392532,False,2016-T1
2016,2,Santa Fe,52.4364772593711,2.2605236269828106,True,2016-T2
2016,3,Santa Fe,52.6721503688625,0.44944497000755923,False,2016-T3
2016,4,Santa Fe,52.191050237189,-0.9133861600568064,False,2016-T4
2017,1,Santa Fe,51.9701076920804,-0.42333416190037204,False,2017-T1
2017,2,Santa Fe,52.2696112396987,0.5762996478530314,False,2017-T2
2017,3,Santa Fe,60.9063556345152,16.523452518538935,True,2017-T3
2017,4,Santa Fe,61.7127712196729,1.3240253447387538,False,2017-T4
2018,1,Santa Fe,62.2819984430096,0.9223815623357344,False,2018-T1
2018,2,Santa Fe,62.5707923995744,0.4636876846992314,False,2018-T2
2018,3,Santa Fe,63.4096146162309,1.340597081302428,False,2018-T3
2018,4,Santa Fe,65.5870688619156,3.4339496602575776,True,2018-T4
2019,1,Santa Fe,66.9740909479148,2.114779803499661,True,2019-T1
2019,2,Santa Fe,67.4229199332195,0.6701531576647324,False,2019-T2
2019,3,Santa Fe,68.8717805759303,2.1489141142891075,True,2019-T3
2019,4,Santa Fe,69.4823572559686,0.8865411565265675,False,2019-T4
2020,1,Santa Fe,69.5235794025313,0.05932750152796768,False,2020-T1
2020,2,Santa Fe,70.002168637187,0.6883840544007945,False,2020-T2
2020,3,Santa Fe,72.1206024734824,3.0262402973185054,True,2020-T3
2020,4,Santa Fe,73.5807380726778,2.0245748775216694,True,2020-T4
2021,1,Santa Fe,73.9165640702618,0.45640476893870063,False,2021-T1
2021,2,Santa Fe,75.0687862629301,1.5588146001660106,False,2021-T2
2021,3,Santa Fe,75.0170476272823,-0.06892163604003496,False,2021-T3
2021,4,Santa Fe,77.0892017943923,2.7622443599825117,True,2021-T4
2022,1,Santa Fe,77.304584747584,0.27939445237241317,False,2022-T1
2022,2,Santa Fe,77.9,0.7702198444764458,False,2022-T2
2022,3,Santa Fe,78.55,0.834403080872903,False,2022-T3
2022,4,Santa Fe,78.4,-0.19096117122850603,False,2022-T4
2023,1,Santa Fe,78.13,-0.3443877551020538,False,2023-T1
2023,2,Santa Fe,78.83,0.8959426596697848,False,2023-T2
2023,3,Santa Fe,79.09,0.3298236711911774,False,2023-T3
2023,4,Santa Fe,79.75,0.8344923504867828,False,2023-T4
2024,1,Santa Fe,80.4,0.8150470219435808,False,2024-T1
2024,2,Santa Fe,81.34,1.1691542288557184,False,2024-T2
2014,2,Santiago Del Estero,16.6955673473544,,False,2014-T2
2014,3,Santiago Del Estero,16.4922039083019,-1.2180684538685504,False,2014-T3
2014,4,Santiago Del Estero,17.2692015836451,4.711302865665347,True,2014-T4
2015,1,Santiago Del Estero,17.0558169911586,-1.2356366995483201,False,2015-T1
2015,2,Santiago Del Estero,17.1105666329829,0.3210027514523579,False,2015-T2
2015,3,Santiago Del Estero,17.1188225313532,0.04825029204109813,False,2015-T3
2015,4,Santiago Del Estero,17.0049780380361,-0.6650252557300174,False,2015-T4
2016,1,Santiago Del Estero,16.205749206822,-4.699969793706385,False,2016-T1
2016,2,Santiago Del Estero,15.8889250473061,-1.9550108759089457,False,2016-T2
2016,3,Santiago Del Estero,15.3296465784729,-3.5199264089172853,False,2016-T3
2016,4,Santiago Del Estero,15.0678475104333,-1.707795849691926,False,2016-T4
2017,1,Santiago Del Estero,14.7021194933686,-2.4272081119181816,False,2017-T1
2017,2,Santiago Del Estero,14.118988073972,-3.966308528913961,False,2017-T2
2017,3,Santiago Del Estero,35.1210448843849,148.75043948177608,True,2017-T3
2017,4,Santiago Del Estero,29.1263861095011,-17.068566139241128,False,2017-T4
2018,1,Santiago Del Estero,34.9882694482421,20.125680256737503,True,2018-T1
2018,2,Santiago Del Estero,35.2564642111642,0.7665276595598379,False,2018-T2
2018,3,Santiago Del Estero,36.2496169780513,2.816938082442797,True,2018-T3
2018,4,Santiago Del Estero,37.4007259512934,3.175506582425643,True,2018-T4
2019,1,Santiago Del Estero,37.5194167460039,0.31734890618183575,False,2019-T1
2019,2,Santiago Del Estero,52.789971263171,40.700404861153736,True,2019-T2
2019,3,Santiago Del Estero,55.3039114685454,4.762154904085461,True,2019-T3
2019,4,Santiago Del Estero,42.9207738235818,-22.391070208490817,False,2019-T4
2020,1,Santiago Del Estero,42.4663591879918,-1.0587288977076434,False,2020-T1
2020,2,Santiago Del Estero,43.4671668246836,2.3567069459884413,True,2020-T2
2020,3,Santiago Del Estero,43.3759313169191,-0.2098952253605175,False,2020-T3
2020,4,Santiago Del Estero,43.7492566206899,0.8606738632149666,False,2020-T4
2021,1,Santiago Del Estero,45.6730828236546,4.397391753748997,True,2021-T1
2021,2,Santiago Del Estero,46.5572753649211,1.935916050774134,False,2021-T2
2021,3,Santiago Del Estero,47.0,0.9509247085633308,False,2021-T3
2021,4,Santiago Del Estero,47.0459491943867,0.09776424337595904,False,2021-T4
2022,1,Santiago Del Estero,47.1727383932405,0.26950077748442486,False,2022-T1
2022,2,Santiago Del Estero,47.7,1.1177252470784165,False,2022-T2
2022,3,Santiago Del Estero,47.98,0.5870020964360462,False,2022-T3
2022,4,Santiago Del Estero,48.05,0.14589412255106354,False,2022-T4
2023,1,Santiago Del Estero,47.55,-1.040582726326743,False,2023-T1
2023,2,Santiago Del Estero,47.14,-0.8622502628811707,False,2023-T2
2023,3,Santiago Del Estero,48.67,3.2456512515910076,True,2023-T3
2023,4,Santiago Del Estero,49.08,0.8424080542428529,False,2023-T4
2024,1,Santiago Del Estero,49.41,0.6723716381418058,False,2024-T1
2024,2,Santiago Del Estero,49.67,0.5262092693786787,False,2024-T2
2014,2,Tierra Del Fuego,64.3560451715994,,False,2014-T2
2014,3,Tierra Del Fuego,65.6861020447619,2.0667162962174226,True,2014-T3
2014,4,Tierra Del Fuego,66.1378194733832,0.6876910252848983,False,2014-T4
2015,1,Tierra Del Fuego,74.2349517001027,12.242817031453752,True,2015-T1
2015,2,Tierra Del Fuego,74.5078743166472,0.3676470588235433,False,2015-T2
2015,3,Tierra Del Fuego,74.8584578403385,0.4705321778492454,False,2015-T3
2015,4,Tierra Del Fuego,66.4622043362379,-11.216172155200562,False,2015-T4
2016,1,Tierra Del Fuego,65.8330416313501,-0.9466473632213834,False,2016-T1
2016,2,Tierra Del Fuego,67.7182428825529,2.8636095256839185,True,2016-T2
2016,3,Tierra Del Fuego,68.9404924910074,1.804904493127963,False,2016-T3
2016,4,Tierra Del Fuego,70.3052659053947,1.979639780736005,False,2016-T4
2017,1,Tierra Del Fuego,68.9197485128813,-1.9707163818679085,False,2017-T1
2017,2,Tierra Del Fuego,68.4632207595576,-0.6624048450182195,False,2017-T2
2017,3,Tierra Del Fuego,65.7418047343459,-3.975004381942958,False,2017-T3
2017,4,Tierra Del Fuego,59.8941359626362,-8.894901494322184,False,2017-T4
2018,1,Tierra Del Fuego,65.1996370235935,8.85813106022104,True,2018-T1
2018,2,Tierra Del Fuego,91.6051962953856,40.49954950245634,True,2018-T2
2018,3,Tierra Del Fuego,92.7719183939406,1.2736418300909964,False,2018-T3
2018,4,Tierra Del Fuego,93.5925708620794,0.8845914608061013,False,2018-T4
2019,1,Tierra Del Fuego,93.3758192272124,-0.23159064108454303,False,2019-T1
2019,2,Tierra Del Fuego,94.7980342802349,1.5231085143808019,False,2019-T2
2019,3,Tierra Del Fuego,96.4621096309238,1.7553901442404263,False,2019-T3
2019,4,Tierra Del Fuego,79.6953613637709,-17.381693528479317,False,2019-T4
2020,1,Tierra Del Fuego,76.0696497901879,-4.549463747373425,False,2020-T1
2020,2,Tierra Del Fuego,76.3694826074247,0.39415564297165956,False,2020-T2
2020,3,Tierra Del Fuego,76.809095839467,0.5756399245260376,False,2020-T3
2020,4,Tierra Del Fuego,76.265834969774,-0.7072871562352845,False,2020-T4
2021,1,Tierra Del Fuego,77.3493560917737,1.4207162649292708,False,2021-T1
2021,2,Tierra Del Fuego,67.8858077522918,-12.234812049700276,False,2021-T2
2021,3,Tierra Del Fuego,94.9538682598503,39.87292985645397,True,2021-T3
2021,4,Tierra Del Fuego,98.4006164486543,3.629918666790545,True,2021-T4
2022,1,Tierra Del Fuego,98.2905503867279,-0.11185505324942359,False,2022-T1
2022,2,Tierra Del Fuego,99.86,1.596745167360483,False,2022-T2
2022,3,Tierra Del Fuego,99.51,-0.35049068696174074,False,2022-T3
2022,4,Tierra Del Fuego,101.44,1.9395035674806476,False,2022-T4
2023,1,Tierra Del Fuego,104.23,2.7503943217665676,True,2023-T1
2023,2,Tierra Del Fuego,106.38,2.062745850522874,True,2023-T2
2023,3,Tierra Del Fuego,105.95,-0.4042113179168948,False,2023-T3
2023,4,Tierra Del Fuego,110.49,4.285040113260965,True,2023-T4
2024,1,Tierra Del Fuego,109.78,-0.6425920897818751,False,2024-T1
2024,2,Tierra Del Fuego,108.89,-0.8107123337584266,False,2024-T2
2014,2,Tucumán,33.9445268856823,,False,2014-T2
2014,3,Tucumán,33.9437558222181,-0.002271539876800465,False,2014-T3
2014,4,Tucumán,35.3208751693282,4.057062377901898,True,2014-T4
2015,1,Tucumán,35.0786068853898,-0.68590679811007,False,2015-T1
2015,2,Tucumán,35.6877056091873,1.736382307848101,False,2015-T2
2015,3,Tucumán,36.6103595277426,2.5853551042457066,True,2015-T3
2015,4,Tucumán,37.0621732832959,1.234114500325845,False,2015-T4
2016,1,Tucumán,36.7247713663659,-0.9103673288421732,False,2016-T1
2016,2,Tucumán,37.2356828933842,1.391190490803751,False,2016-T2
2016,3,Tucumán,37.8973634102384,1.777006530936379,False,2016-T3
2016,4,Tucumán,37.9807622036193,0.22006489601429677,False,2016-T4
2017,1,Tucumán,37.900160758941,-0.2122165012018117,False,2017-T1
2017,2,Tucumán,38.1862336563929,0.7548065541764616,False,2017-T2
2017,3,Tucumán,39.6953791612326,3.9520669108644846,True,2017-T3
2017,4,Tucumán,39.8968735176797,0.5076015412995062,False,2017-T4
2018,1,Tucumán,41.1760093888662,3.206105537617296,True,2018-T1
2018,2,Tucumán,41.5125631700174,0.8173540519014095,False,2018-T2
2018,3,Tucumán,41.6810135952876,0.4057817981036285,False,2018-T3
2018,4,Tucumán,41.7579696387777,0.1846309310932882,False,2018-T4
2019,1,Tucumán,41.6307444313476,-0.30467287689187755,False,2019-T1
2019,2,Tucumán,40.1360462142088,-3.590371100866765,False,2019-T2
2019,3,Tucumán,39.4876002040168,-1.6156200506925775,False,2019-T3
2019,4,Tucumán,47.6490201252129,20.668310758388134,True,2019-T4
2020,1,Tucumán,47.8479232585003,0.4174338375998521,False,2020-T1
2020,2,Tucumán,51.7807409103048,8.219411385019356,True,2020-T2
2020,3,Tucumán,53.2281495112899,2.7952643696086104,True,2020-T3
2020,4,Tucumán,54.7834044136996,2.9218654352803015,True,2020-T4
2021,1,Tucumán,54.8189225412539,0.06483373557086851,False,2021-T1
2021,2,Tucumán,54.928196510348,0.19933622192568728,False,2021-T2
2021,3,Tucumán,54.636044861008,-0.5318791948411419,False,2021-T3
2021,4,Tucumán,55.9259910242439,2.360980130456862,True,2021-T4
2022,1,Tucumán,57.3900322723119,2.6178190520277744,True,2022-T1
2022,2,Tucumán,59.31,3.345472465633028,True,2022-T2
2022,3,Tucumán,61.14,3.0854830551340386,True,2022-T3
2022,4,Tucumán,61.04,-0.1635590448151806,False,2022-T4
2023,1,Tucumán,60.34,-1.146788990825681,False,2023-T1
2023,2,Tucumán,60.75,0.6794829300629708,False,2023-T2
2023,3,Tucumán,61.26,0.8395061728395029,False,2023-T3
2023,4,Tucumán,61.04,-0.3591250408096619,False,2023-T4
2024,1,Tucumán,60.48,-0.9174311926605542,False,2024-T1
2024,2,Tucumán,60.84,0.595238095238106,False,2024-T2
