Año,Trimestre,Provincia,ADSL,Cablemodem,Fibra óptica,Wireless,Otros,Total,Suma_Tecnologías,KPI_Crecimiento_ADSL,KPI_Crecimiento_Cablemodem,KPI_Crecimiento_Fibra óptica,KPI_Crecimiento_Wireless,KPI_Crecimiento_Otros,Cumple_Meta_5%_ADSL,Cumple_Meta_5%_Cablemodem,Cumple_Meta_5%_Fibra óptica,Cumple_Meta_5%_Wireless,Cumple_Meta_5%_Otros
2022,2,Corrientes,38468.0,75769.0,18181.0,7256.0,5323.0,144997.0,144997.0,-4.928080668281353,-4.202647516215086,67.1816091954023,7.115441393563615,-0.949013770003726,False,False,True,True,False
2022,3,Corrientes,36508.0,77140.0,18619.0,7256.0,5323.0,144846.0,144846.0,-5.095144015805342,1.8094471353719888,2.4091084098784465,0.0,0.0,False,False,False,False,False
2022,4,Corrientes,34038.0,80283.0,26752.0,9082.0,5298.0,155453.0,155453.0,-6.7656404075818966,4.074410163339381,43.6811858853859,25.165380374862178,-0.4696599661844769,False,False,True,True,False
2023,1,Corrientes,29577.0,81116.0,30016.0,11071.0,5240.0,157020.0,157020.0,-13.105940419531114,1.0375795622983741,12.200956937799035,21.90046245320414,-1.0947527368818433,False,False,True,True,False
2023,2,Corrientes,26821.0,82977.0,32834.0,10407.0,5255.0,158294.0,158294.0,-9.318051188423437,2.294245278366791,9.3883262260128,-5.9976515219943956,0.2862595419847347,False,False,True,False,False
2023,3,Corrientes,24253.0,83897.0,36032.0,10407.0,5240.0,159829.0,159829.0,-9.574587077290186,1.1087409764151568,9.739903758299317,0.0,-0.2854424357754515,False,False,True,False,False
2023,4,Corrientes,21769.0,86102.0,35968.0,10402.0,5231.0,159472.0,159472.0,-10.242031913577698,2.6282227016460658,-0.1776198934280604,-0.04804458537522871,-0.17175572519083637,False,False,False,False,False
2024,1,Corrientes,18390.0,85595.0,38268.0,10409.0,5232.0,157894.0,157894.0,-15.522072672148468,-0.5888364962486348,6.394572953736666,0.06729475100941684,0.019116803670415905,False,False,True,False,False
2024,2,Corrientes,14849.0,86226.0,39792.0,10295.0,5313.0,156475.0,156475.0,-19.255029907558452,0.7371925930252932,3.9824396362496017,-1.0952060716687528,1.5481651376146877,False,False,False,False,False
2014,1,Córdoba,336841.0,225769.0,347.0,3585.0,368.0,566910.0,566910.0,2168.4423193481043,161.8340175817039,-99.12796542018496,-65.17727051966975,-93.07359307359307,True,True,False,False,False
2014,2,Córdoba,337825.0,234729.0,351.0,3673.0,374.0,576952.0,576952.0,0.2921259585382918,3.9686582303150475,1.1527377521613813,2.4546722454672265,1.6304347826086918,False,False,False,False,False
2014,3,Córdoba,340212.0,240334.0,444.0,4064.0,377.0,585431.0,585431.0,0.7065788499962977,2.3878600428579366,26.49572649572649,10.645249115164713,0.8021390374331583,False,False,True,True,False
2014,4,Córdoba,345157.0,240452.0,419.0,3918.0,486.0,590432.0,590432.0,1.4535054613006082,0.04909833814608078,-5.630630630630629,-3.592519685039375,28.912466843501328,False,False,False,False,True
2015,1,Córdoba,343883.0,247564.0,415.0,4645.0,450.0,596957.0,596957.0,-0.36910739170870066,2.957762879909498,-0.9546539379474916,18.55538540071464,-7.4074074074074066,False,False,False,True,False
2015,2,Córdoba,348130.0,255596.0,435.0,5199.0,386.0,609746.0,609746.0,1.2350130713062235,3.244413565784998,4.819277108433728,11.926803013993537,-14.222222222222225,False,False,False,True,False
2015,3,Córdoba,351692.0,264055.0,1450.0,5412.0,389.0,622998.0,622998.0,1.0231809956050997,3.309519710793607,233.33333333333334,4.096941719561453,0.7772020725388629,False,False,True,False,False
2015,4,Córdoba,353530.0,266062.0,480.0,5613.0,385.0,626070.0,626070.0,0.5226163802418027,0.7600689250345516,-66.89655172413794,3.713968957871394,-1.0282776349614386,False,False,False,False,False
2016,1,Córdoba,350884.0,252346.0,674.0,5636.0,386.0,609926.0,609926.0,-0.7484513336916243,-5.1551893919462355,40.41666666666666,0.4097630500623506,0.2597402597402487,False,False,True,False,False
2016,2,Córdoba,348891.0,277615.0,1709.0,5610.0,1089.0,634914.0,634914.0,-0.56799398091677,10.013632076593248,153.5608308605341,-0.46132008516678313,182.1243523316062,False,True,True,False,True
2016,3,Córdoba,348481.0,285480.0,2540.0,5695.0,395.0,642591.0,642591.0,-0.11751521248756225,2.8330601732615257,48.62492685781159,1.5151515151515138,-63.728191000918265,False,False,True,False,False
2016,4,Córdoba,337368.0,289344.0,3368.0,5686.0,789.0,636555.0,636555.0,-3.188983043551874,1.3535098781000343,32.598425196850386,-0.1580333625987751,99.74683544303798,False,False,True,False,True
2017,1,Córdoba,335673.0,293479.0,4871.0,5782.0,1394.0,641199.0,641199.0,-0.5024187237675171,1.4290947799159515,44.62589073634204,1.6883573689764342,76.67934093789609,False,False,True,False,True
2017,2,Córdoba,341748.0,303488.0,4451.0,6446.0,1505.0,657638.0,657638.0,1.8097970346140357,3.4104654847535887,-8.622459453910903,11.48391560013835,7.9626972740315605,False,False,False,True,True
2017,3,Córdoba,344580.0,319360.0,10579.0,7137.0,14988.0,696644.0,696644.0,0.8286807823308484,5.229860818220167,137.6769265333633,10.719826248836494,895.8803986710964,False,True,True,True,True
2017,4,Córdoba,349710.0,324709.0,12778.0,12043.0,10739.0,709979.0,709979.0,1.4887689360961076,1.6749123246492914,20.78646374893658,68.74036710102285,-28.349346143581535,False,False,True,True,False
2018,1,Córdoba,349342.0,326894.0,13178.0,13237.0,11275.0,713926.0,713926.0,-0.10523004775385703,0.672910205753463,3.1303803412114473,9.914473137922442,4.991153738709375,False,False,False,True,False
2018,2,Córdoba,345141.0,327636.0,13832.0,16355.0,10109.0,713073.0,713073.0,-1.2025465017089232,0.22698489418588874,4.962816815905291,23.555186220442703,-10.341463414634145,False,False,False,True,False
2018,3,Córdoba,337620.0,342401.0,15785.0,19213.0,10839.0,725858.0,725858.0,-2.1791094074595563,4.506525534434558,14.119433198380559,17.474778355243046,7.221287961222678,False,False,True,True,True
2018,4,Córdoba,328854.0,355716.0,17675.0,21851.0,13243.0,737339.0,737339.0,-2.5964101652745653,3.8887152782848267,11.97339246119733,13.730286784989332,22.179167819909583,False,False,True,True,True
2019,1,Córdoba,323272.0,363959.0,19902.0,24615.0,12367.0,744115.0,744115.0,-1.69740979279559,2.317298069246254,12.599717114568598,12.64930666788706,-6.6148153741599325,False,False,True,True,False
2019,2,Córdoba,314768.0,388254.0,23023.0,33847.0,15236.0,775128.0,775128.0,-2.6306020935930152,6.6752024266469645,15.681841021002917,37.50558602478164,23.19883561089997,False,True,True,True,True
2019,3,Córdoba,307780.0,399231.0,30064.0,37277.0,8701.0,783053.0,783053.0,-2.220047781223,2.827272867761832,30.582461017243624,10.133837563151825,-42.891835127330005,False,False,True,True,False
2019,4,Córdoba,296872.0,410038.0,53335.0,37750.0,8693.0,806688.0,806688.0,-3.5440899343687104,2.706954119294336,77.40486961149549,1.2688789333905603,-0.09194345477531174,False,False,True,False,False
2020,1,Córdoba,286168.0,406109.0,68512.0,41617.0,8693.0,811099.0,811099.0,-3.6055943302163884,-0.9582038737873111,28.4559857504453,10.243708609271529,0.0,False,False,True,True,False
2020,2,Córdoba,282858.0,415007.0,85818.0,44522.0,8263.0,836468.0,836468.0,-1.156663218808529,2.1910373815896778,25.259808500700597,6.980320542086171,-4.9465086851489755,False,False,True,True,False
2020,3,Córdoba,276360.0,430771.0,102217.0,48368.0,9756.0,867472.0,867472.0,-2.2972657658613116,3.7984901459493514,19.10904472255237,8.638425946722972,18.068498124167974,False,False,True,True,True
2020,4,Córdoba,267396.0,439322.0,125620.0,52827.0,17536.0,902701.0,902701.0,-3.2435953104646087,1.985045418563458,22.895408787188032,9.218905061197491,79.74579745797459,False,False,True,True,True
2021,1,Córdoba,260350.0,444695.0,134634.0,54137.0,17065.0,910881.0,910881.0,-2.6350431569656996,1.2230209277022341,7.175608979461878,2.4797925303348567,-2.6859032846715314,False,False,True,False,False
2021,2,Córdoba,239780.0,467782.0,151855.0,55944.0,15519.0,930880.0,930880.0,-7.900902631073558,5.1916482083225635,12.790974048160187,3.337828102776297,-9.059478464693814,False,True,True,False,False
2021,3,Córdoba,229275.0,477223.0,167495.0,57617.0,15178.0,946788.0,946788.0,-4.381099341062644,2.018247816290497,10.299298673076285,2.990490490490494,-2.1973065274824455,False,False,True,False,False
2021,4,Córdoba,212011.0,487489.0,217214.0,61277.0,8779.0,986770.0,986770.0,-7.529822265837971,2.1511955626614787,29.683871160333155,6.352291858305703,-42.15970483594676,False,False,True,True,False
2022,1,Córdoba,195610.0,501799.0,235838.0,60843.0,9713.0,1003803.0,1003803.0,-7.735919362674581,2.9354508511986843,8.57403298129955,-0.7082592163454526,10.639024945893617,False,False,True,False,True
2022,2,Córdoba,179181.0,467595.0,308895.0,61107.0,9657.0,1026435.0,1026435.0,-8.398854864270744,-6.816275042397457,30.97762023083641,0.43390365366600125,-0.5765468959126996,False,False,True,False,False
2022,3,Córdoba,163770.0,465461.0,338570.0,61070.0,9797.0,1038668.0,1038668.0,-8.60080030806838,-0.4563778483516745,9.606824325418017,-0.06054952787732937,1.449725587656614,False,False,True,False,False
2022,4,Córdoba,152265.0,456947.0,367393.0,61631.0,11424.0,1049660.0,1049660.0,-7.0250961714599764,-1.8291543222740514,8.513158283368295,0.9186179793679417,16.607124629988768,False,False,True,False,True
2023,1,Córdoba,136976.0,455139.0,386297.0,61066.0,10494.0,1049972.0,1049972.0,-10.041046859094338,-0.3956695196598248,5.145443707419584,-0.9167464425370309,-8.140756302521012,False,False,True,False,False
2023,2,Córdoba,129303.0,453924.0,411703.0,62391.0,10430.0,1067751.0,1067751.0,-5.601711248685904,-0.26695141484249785,6.576804893644006,2.1697835129204535,-0.6098723079855151,False,False,True,False,False
2023,3,Córdoba,125050.0,453994.0,417338.0,62514.0,10438.0,1069334.0,1069334.0,-3.289173491720998,0.015421083705646765,1.3687051102372338,0.19714381882001142,0.0767018216682569,False,False,False,False,False
2023,4,Córdoba,115662.0,452380.0,440536.0,61862.0,8862.0,1079302.0,1079302.0,-7.507397041183528,-0.3555113063168247,5.558564041616143,-1.042966375531884,-15.098677907645142,False,False,True,False,False
2024,1,Córdoba,102812.0,449784.0,458985.0,61121.0,9497.0,1082199.0,1082199.0,-11.109958326848924,-0.5738538396922954,4.187852979098183,-1.1978274223271135,7.165425411870907,False,False,False,False,True
2024,2,Córdoba,93483.0,443091.0,477504.0,62162.0,9534.0,1085774.0,1085774.0,-9.073843520211645,-1.488047596179498,4.034772378182283,1.7031789401351416,0.3895967147520274,False,False,False,False,False
2014,1,Entre Ríos,107883.0,21379.0,49.0,4887.0,133.0,134331.0,134331.0,15.40387022239338,-95.17503176548384,-99.98973830585712,-92.13828383900132,-98.60499265785609,True,False,False,False,False
2014,2,Entre Ríos,108900.0,21706.0,49.0,4795.0,133.0,135583.0,135583.0,0.9426879119045717,1.5295383320080402,0.0,-1.8825455289543713,0.0,False,False,False,False,False
2014,3,Entre Ríos,108907.0,22440.0,48.0,5203.0,135.0,136733.0,136733.0,0.0064279155188140535,3.3815534875149655,-2.0408163265306145,8.508863399374356,1.5037593984962516,False,False,False,True,False
2014,4,Entre Ríos,112291.0,23027.0,57.0,5178.0,260.0,140813.0,140813.0,3.1072382858769343,2.6158645276292303,18.75,-0.48049202383240175,92.59259259259258,False,False,True,False,True
2015,1,Entre Ríos,112363.0,47411.0,108.0,5943.0,245.0,166070.0,166070.0,0.06411911907455714,105.89308203413385,89.4736842105263,14.774044032444955,-5.769230769230771,False,True,True,True,False
2015,2,Entre Ríos,113378.0,49767.0,119.0,6031.0,197.0,169492.0,169492.0,0.903322268006379,4.9693109194068885,10.185185185185187,1.4807336362106627,-19.591836734693878,False,False,True,False,False
2015,3,Entre Ríos,113909.0,51945.0,122.0,6261.0,197.0,172434.0,172434.0,0.4683448288027581,4.376393996021455,2.5210084033613356,3.8136295805007547,0.0,False,False,False,False,False
2015,4,Entre Ríos,113983.0,53411.0,122.0,6427.0,194.0,174137.0,174137.0,0.06496413804002454,2.822215805178563,0.0,2.651333652771126,-1.5228426395939132,False,False,False,False,False
2016,1,Entre Ríos,113101.0,54948.0,146.0,6425.0,193.0,174813.0,174813.0,-0.7737996016949911,2.8776843721330714,19.672131147540984,-0.031118717908817928,-0.5154639175257714,False,False,True,False,False
2016,2,Entre Ríos,112809.0,58768.0,169.0,6434.0,193.0,178373.0,178373.0,-0.2581763202801013,6.952027371332892,15.753424657534243,0.14007782101166377,0.0,False,True,True,False,False
2016,3,Entre Ríos,112588.0,61850.0,206.0,6441.0,64.0,181149.0,181149.0,-0.19590635498940578,5.244350667029685,21.893491124260358,0.10879701585329027,-66.83937823834196,False,True,True,False,False
2016,4,Entre Ríos,109359.0,64141.0,226.0,6448.0,71.0,180245.0,180245.0,-2.867978825452089,3.7041228779304713,9.708737864077666,0.1086787765874897,10.9375,False,False,True,False,True
2017,1,Entre Ríos,108509.0,65095.0,230.0,6448.0,71.0,180353.0,180353.0,-0.7772565586737223,1.4873481860276483,1.7699115044247815,0.0,0.0,False,False,False,False,False
2017,2,Entre Ríos,108309.0,67650.0,254.0,6448.0,71.0,182732.0,182732.0,-0.1843165083080689,3.92503264459636,10.43478260869566,0.0,0.0,False,False,True,False,False
2017,3,Entre Ríos,107774.0,69596.0,1786.0,6245.0,63.0,185464.0,185464.0,-0.49395710421109573,2.876570583887661,603.1496062992126,-3.148263027295284,-11.267605633802813,False,False,True,False,False
2017,4,Entre Ríos,107764.0,73692.0,1894.0,10267.0,86.0,193703.0,193703.0,-0.009278675747392828,5.885395712397257,6.047032474804026,64.40352281825461,36.50793650793651,False,True,True,True,True
2018,1,Entre Ríos,106998.0,75751.0,3789.0,10776.0,80.0,197394.0,197394.0,-0.7108125162391898,2.79406177061281,100.05279831045408,4.957631245738781,-6.976744186046513,False,False,True,False,False
2018,2,Entre Ríos,104811.0,80376.0,2405.0,12313.0,80.0,199985.0,199985.0,-2.043963438568941,6.105529960000533,-36.526788070731065,14.263177431328877,0.0,False,True,False,True,False
2018,3,Entre Ríos,103318.0,83714.0,2403.0,15093.0,80.0,204608.0,204608.0,-1.4244688057551191,4.1529809893500635,-0.08316008316008316,22.57776333955981,0.0,False,False,False,True,False
2018,4,Entre Ríos,101168.0,86198.0,4853.0,15472.0,14356.0,222047.0,222047.0,-2.080953948005193,2.9672456219987042,101.95588847274242,2.511097859935063,17845.0,False,False,True,False,True
2019,1,Entre Ríos,100999.0,90253.0,12723.0,16231.0,12241.0,232447.0,232447.0,-0.16704886920765327,4.704285482261761,162.16773130022668,4.905635987590484,-14.732516021175812,False,False,True,False,False
2019,2,Entre Ríos,97081.0,91081.0,12764.0,17369.0,17529.0,235824.0,235824.0,-3.8792463291715706,0.9174210275558758,0.3222510414210511,7.0112747212125015,43.19908504207173,False,False,False,True,True
2019,3,Entre Ríos,94947.0,96305.0,12888.0,18530.0,15432.0,238102.0,238102.0,-2.1981644194023597,5.735554067258808,0.971482293951742,6.684322643790663,-11.963032688687314,False,True,False,True,False
2019,4,Entre Ríos,92981.0,99206.0,12875.0,18561.0,15407.0,239030.0,239030.0,-2.07062887716305,3.012304657079068,-0.1008690254500344,0.1672962763086927,-0.16200103680663602,False,False,False,False,False
2020,1,Entre Ríos,90368.0,95434.0,13245.0,18737.0,14062.0,231846.0,231846.0,-2.8102515567696607,-3.8021893837066334,2.8737864077669872,0.9482247723721748,-8.729798143700918,False,False,False,False,False
2020,2,Entre Ríos,89391.0,99423.0,13954.0,20042.0,11303.0,234113.0,234113.0,-1.0811349150141591,4.1798520443447895,5.352963382408449,6.964828948070667,-19.620253164556967,False,False,True,True,False
2020,3,Entre Ríos,87892.0,106950.0,13954.0,20379.0,12320.0,241495.0,241495.0,-1.6769025964582518,7.57068283998672,0.0,1.6814689152779172,8.997611253649485,False,True,False,False,True
2020,4,Entre Ríos,85683.0,113670.0,15653.0,20206.0,12169.0,247381.0,247381.0,-2.5133117917444103,6.283309957924255,12.175720223591814,-0.8489130968153513,-1.2256493506493493,False,True,True,False,False
2021,1,Entre Ríos,83688.0,118424.0,16846.0,20836.0,12169.0,251963.0,251963.0,-2.328349847694411,4.182282044514829,7.62154219638409,3.1178857765020274,0.0,False,False,True,False,False
2021,2,Entre Ríos,77836.0,124957.0,17856.0,23786.0,13197.0,257632.0,257632.0,-6.992639327024186,5.516618253056804,5.995488543274363,14.158187751967755,8.447694962609908,False,True,True,True,True
2021,3,Entre Ríos,74443.0,128752.0,20485.0,23500.0,13195.0,260375.0,260375.0,-4.3591654247391975,3.037044743391726,14.723342293906816,-1.2023879593037967,-0.015154959460483841,False,False,True,False,False
2021,4,Entre Ríos,70459.0,133387.0,23452.0,25022.0,12726.0,265046.0,265046.0,-5.3517456308853735,3.599944078538586,14.483768611178904,6.476595744680846,-3.5543766578249314,False,False,True,True,False
2022,1,Entre Ríos,67159.0,138986.0,23091.0,26098.0,12592.0,267926.0,267926.0,-4.683574844945282,4.197560481906026,-1.5393143441923884,4.300215810087127,-1.0529624391010572,False,False,False,False,False
2022,2,Entre Ríos,63794.0,131029.0,35839.0,26098.0,12592.0,269352.0,269352.0,-5.01049747613872,-5.725037054091775,55.20765666276903,0.0,0.0,False,False,True,False,False
2022,3,Entre Ríos,60345.0,132952.0,36971.0,26098.0,12593.0,268959.0,268959.0,-5.406464557795399,1.467614039640086,3.1585702726080633,0.0,0.007941550190593283,False,False,False,False,False
2022,4,Entre Ríos,55507.0,135746.0,40798.0,26414.0,12509.0,270974.0,270974.0,-8.017234236473614,2.1015103195137996,10.351356468583495,1.2108207525480807,-0.6670372429127269,False,False,True,False,False
2023,1,Entre Ríos,51084.0,141699.0,44508.0,26415.0,11172.0,274878.0,274878.0,-7.968364350442291,4.3853962547699465,9.09358301877543,0.003785871128947349,-10.688304420817008,False,False,True,False,False
2023,2,Entre Ríos,46503.0,142562.0,49251.0,24461.0,11170.0,273947.0,273947.0,-8.967582804792107,0.6090374667428788,10.65651118899973,-7.397312133257616,-0.01790189760114691,False,False,True,False,False
2023,3,Entre Ríos,45384.0,157464.0,54794.0,24481.0,11170.0,293293.0,293293.0,-2.4062963679762572,10.452995889507722,11.254593815354008,0.0817628060995057,0.0,False,True,True,False,False
2023,4,Entre Ríos,41794.0,159575.0,61667.0,24036.0,11565.0,298637.0,298637.0,-7.910276749515244,1.3406238886348731,12.543344161769543,-1.8177362035864508,3.536257833482548,False,False,True,False,False
2024,1,Entre Ríos,36574.0,158283.0,66180.0,23950.0,11565.0,296552.0,296552.0,-12.48983107623104,-0.8096506344978827,7.31833881979016,-0.3577966383757736,0.0,False,False,True,False,False
2024,2,Entre Ríos,31335.0,158918.0,68540.0,23954.0,11564.0,294311.0,294311.0,-14.324383441789246,0.4011801646418123,3.5660320338470886,0.01670146137786599,-0.008646779074794608,False,False,False,False,False
2014,1,Formosa,20774.0,4548.0,0.0,0.0,100.0,25422.0,25422.0,-33.70352640816978,-97.1381467171749,-100.0,-100.0,-99.1352473192667,False,False,False,False,False
2014,2,Formosa,20894.0,4628.0,0.0,0.0,78.0,25600.0,25600.0,0.5776451333397548,1.7590149516270914,,,-21.999999999999996,False,False,False,False,False
2014,3,Formosa,21021.0,4836.0,0.0,0.0,80.0,25937.0,25937.0,0.607829999042786,4.494382022471921,,,2.564102564102555,False,False,False,False,False
2014,4,Formosa,21245.0,4896.0,1.0,0.0,65.0,26207.0,26207.0,1.065601065601074,1.2406947890818865,inf,,-18.75,False,False,True,False,False
2015,1,Formosa,21022.0,4951.0,1.0,670.0,56.0,26700.0,26700.0,-1.0496587432337057,1.1233660130719025,0.0,inf,-13.846153846153841,False,False,False,True,False
2015,2,Formosa,21097.0,5164.0,2.0,737.0,50.0,27050.0,27050.0,0.35676909903910037,4.302161179559683,100.0,10.000000000000009,-10.71428571428571,False,False,True,True,False
2015,3,Formosa,21573.0,5264.0,2.0,899.0,14.0,27752.0,27752.0,2.2562449637389292,1.9364833462432118,0.0,21.98100407055632,-72.0,False,False,False,True,False
2015,4,Formosa,21734.0,5314.0,4.0,1023.0,14.0,28089.0,28089.0,0.7463032494321675,0.9498480243161023,100.0,13.793103448275868,0.0,False,False,True,True,False
2016,1,Formosa,21852.0,5420.0,5.0,1023.0,14.0,28314.0,28314.0,0.5429281310389333,1.9947308995107216,25.0,0.0,0.0,False,False,True,False,False
2016,2,Formosa,22101.0,5658.0,6.0,1023.0,14.0,28802.0,28802.0,1.1394838001098195,4.39114391143911,19.999999999999996,0.0,0.0,False,False,True,False,False
2016,3,Formosa,21800.0,5905.0,9.0,0.0,2.0,27716.0,27716.0,-1.361929324464961,4.3655001767408885,50.0,-100.0,-85.71428571428572,False,False,True,False,False
2016,4,Formosa,22400.0,6061.0,16.0,1023.0,13.0,29513.0,29513.0,2.752293577981657,2.6418289585097288,77.77777777777777,inf,550.0,False,False,True,True,True
2017,1,Formosa,22438.0,6215.0,16.0,1023.0,13.0,29705.0,29705.0,0.16964285714284877,2.5408348457350183,0.0,0.0,0.0,False,False,False,False,False
2017,2,Formosa,22493.0,6410.0,17.0,1023.0,13.0,29956.0,29956.0,0.24511988590782963,3.1375703942075672,6.25,0.0,0.0,False,False,True,False,False
2017,3,Formosa,22647.0,6816.0,428.0,2202.0,12.0,32105.0,32105.0,0.6846574489841384,6.333853354134167,2417.6470588235293,115.24926686217007,-7.692307692307687,False,True,True,True,False
2017,4,Formosa,23410.0,6973.0,19.0,1603.0,51.0,32056.0,32056.0,3.3690996599991196,2.3034037558685494,-95.56074766355141,-27.202543142597634,325.0,False,False,False,False,True
2018,1,Formosa,23556.0,7095.0,17.0,1603.0,57.0,32328.0,32328.0,0.6236651003844518,1.7496056216836475,-10.526315789473683,0.0,11.764705882352944,False,False,False,False,True
2018,2,Formosa,23543.0,7311.0,18.0,13625.0,57.0,44554.0,44554.0,-0.05518763796908965,3.044397463002113,5.882352941176472,749.9688084840923,0.0,False,False,True,True,False
2018,3,Formosa,22777.0,7589.0,817.0,13625.0,57.0,44865.0,44865.0,-3.253621033852949,3.8024893995349363,4438.888888888889,0.0,0.0,False,False,True,False,False
2018,4,Formosa,22619.0,7880.0,887.0,13761.0,57.0,45204.0,45204.0,-0.6936822232954332,3.8344972987218284,8.56793145654835,0.9981651376146816,0.0,False,False,True,False,False
2019,1,Formosa,22570.0,7878.0,940.0,13761.0,62.0,45211.0,45211.0,-0.21663203501480766,-0.025380710659894667,5.97519729425029,0.0,8.771929824561408,False,False,True,False,True
2019,2,Formosa,21916.0,8686.0,1382.0,14292.0,162.0,46438.0,46438.0,-2.8976517501107635,10.256410256410264,47.02127659574469,3.8587311968606874,161.29032258064515,False,True,True,False,True
2019,3,Formosa,21777.0,8359.0,1476.0,14292.0,162.0,46066.0,46066.0,-0.634239824785543,-3.7646787934607406,6.801736613603482,0.0,0.0,False,False,True,False,False
2019,4,Formosa,21567.0,8684.0,1760.0,14531.0,169.0,46711.0,46711.0,-0.9643201542912205,3.8880248833592645,19.241192411924125,1.672264203750351,4.320987654320985,False,False,True,False,False
2020,1,Formosa,21068.0,8887.0,1800.0,14510.0,169.0,46434.0,46434.0,-2.3137200352390197,2.337632427452796,2.2727272727272707,-0.144518615374023,0.0,False,False,False,False,False
2020,2,Formosa,21805.0,9353.0,1882.0,14723.0,169.0,47932.0,47932.0,3.4981963166888175,5.243614268031949,4.555555555555557,1.4679531357684406,0.0,False,True,False,False,False
2020,3,Formosa,21790.0,10003.0,2000.0,15023.0,393.0,49209.0,49209.0,-0.06879156156844868,6.949641826152031,6.269925611052063,2.0376282007742885,132.54437869822488,False,True,True,False,True
2020,4,Formosa,21264.0,10789.0,2432.0,15341.0,380.0,50206.0,50206.0,-2.4139513538320334,7.857642707187851,21.599999999999998,2.116754310057911,-3.30788804071247,False,True,True,False,False
2021,1,Formosa,20663.0,11412.0,2562.0,15669.0,380.0,50686.0,50686.0,-2.826373212942057,5.774399851700807,5.345394736842102,2.138061404080571,0.0,False,True,True,False,False
2021,2,Formosa,19571.0,12509.0,3610.0,15690.0,171.0,51551.0,51551.0,-5.28480859507332,9.61268839817735,40.905542544886806,0.1340225923798677,-55.00000000000001,False,True,True,False,False
2021,3,Formosa,18093.0,14111.0,4730.0,15690.0,171.0,52795.0,52795.0,-7.551990189566194,12.806779119034296,31.02493074792243,0.0,0.0,False,True,True,False,False
2021,4,Formosa,17211.0,15111.0,5151.0,16018.0,172.0,53663.0,53663.0,-4.874813463770522,7.086669973779314,8.900634249471452,2.0905035054174625,0.5847953216374213,False,True,True,False,False
2022,1,Formosa,16397.0,15927.0,5146.0,16876.0,202.0,54548.0,54548.0,-4.72953343791761,5.400039706174309,-0.09706853038244923,5.356473966787356,17.44186046511629,False,True,False,True,True
2022,2,Formosa,15397.0,25487.0,9875.0,16910.0,212.0,67881.0,67881.0,-6.098676587180584,60.02385885603063,91.8966187329965,0.2014695425456292,4.950495049504955,False,True,True,False,False
2022,3,Formosa,14470.0,25880.0,11041.0,16935.0,212.0,68538.0,68538.0,-6.020653374033902,1.5419625691529104,11.807594936708865,0.14784151389710676,0.0,False,False,True,False,False
2022,4,Formosa,13735.0,17068.0,13118.0,17692.0,227.0,61840.0,61840.0,-5.079474775397374,-34.04945904173107,18.811701838601568,4.470032477118391,7.0754716981132,False,False,True,False,True
2023,1,Formosa,12502.0,17421.0,13345.0,17490.0,227.0,60985.0,60985.0,-8.977065890061887,2.0681977970471,1.730446714438183,-1.1417589871128175,0.0,False,False,False,False,False
2023,2,Formosa,11934.0,17678.0,13698.0,16813.0,227.0,60350.0,60350.0,-4.543273076307786,1.4752310429940962,2.6451854627201232,-3.870783304745573,0.0,False,False,False,False,False
2023,3,Formosa,11230.0,18053.0,14904.0,16899.0,228.0,61314.0,61314.0,-5.899111781464727,2.121280687860616,8.804204993429687,0.5115089514066584,0.4405286343612369,False,False,True,False,False
2023,4,Formosa,10252.0,18325.0,16179.0,17061.0,185.0,62002.0,62002.0,-8.708815672306326,1.5066747908934808,8.554750402576495,0.958636605716312,-18.85964912280702,False,False,True,False,False
2024,1,Formosa,9147.0,18631.0,17908.0,16851.0,181.0,62718.0,62718.0,-10.778384705423328,1.6698499317871818,10.686692626243888,-1.2308774397749245,-2.1621621621621623,False,False,True,False,False
2024,2,Formosa,8488.0,18768.0,18977.0,16430.0,287.0,62950.0,62950.0,-7.204547939215045,0.7353335838119257,5.969399151217325,-2.4983680493739224,58.563535911602216,False,False,True,False,True
2014,1,Jujuy,29765.0,4030.0,23.0,0.0,9.0,33827.0,33827.0,250.67153628652216,-78.52728047740835,-99.87880065342256,-100.0,-96.86411149825784,True,False,False,False,False
2014,2,Jujuy,30128.0,4161.0,23.0,40.0,9.0,34361.0,34361.0,1.2195531664706882,3.2506203473945394,0.0,inf,0.0,False,False,False,True,False
2014,3,Jujuy,30128.0,3541.0,22.0,37.0,13.0,33741.0,33741.0,0.0,-14.900264359528958,-4.347826086956519,-7.499999999999996,44.44444444444444,False,False,False,False,True
2014,4,Jujuy,31349.0,4583.0,22.0,37.0,11.0,36002.0,36002.0,4.052708443972386,29.42671561705732,0.0,0.0,-15.384615384615385,False,True,False,False,False
2015,1,Jujuy,31505.0,5048.0,22.0,0.0,36.0,36611.0,36611.0,0.4976235286612063,10.146192450360036,0.0,-100.0,227.27272727272728,False,True,False,False,True
2015,2,Jujuy,32183.0,5482.0,22.0,0.0,35.0,37722.0,37722.0,2.1520393588319253,8.597464342313788,0.0,,-2.777777777777779,False,True,False,False,False
2015,3,Jujuy,32598.0,6895.0,22.0,0.0,35.0,39550.0,39550.0,1.289500668054555,25.775264502006557,0.0,,0.0,False,True,False,False,False
2015,4,Jujuy,32934.0,6933.0,22.0,0.0,35.0,39924.0,39924.0,1.0307380820909318,0.5511240029006492,0.0,,0.0,False,False,False,False,False
